Dataset,Distance,Radius,Silhouette Score,Adjusted Rand Index,Execution Time
6: 0.1,Manhattan,1.3132916688390974,0.8286582445427629,1.0,0.0
6: 0.1,Manhattan,1.3592534093218658,0.8286582445427629,1.0,0.0
6: 0.1,Manhattan,1.3592534093218658,0.8286582445427629,1.0,0.0
6: 0.1,Manhattan,1.3132916688390974,0.8286582445427629,1.0,0.0
6: 0.1,Manhattan,1.3132916688390974,0.8286582445427629,1.0,0.0
6: 0.1,Manhattan,1.3132916688390974,0.8286582445427629,1.0,0.012519598007202148
6: 0.1,Manhattan,1.3592534093218658,0.8286582445427629,1.0,0.0
6: 0.1,Manhattan,1.5865409133034398,0.8286582445427629,1.0,0.0
6: 0.1,Manhattan,1.516454036151106,0.8286582445427629,1.0,0.0
6: 0.1,Manhattan,1.5865409133034398,0.8286582445427629,1.0,0.0
6: 0.1,Manhattan,1.3592534093218658,0.8286582445427629,1.0,0.0
6: 0.1,Manhattan,1.5865409133034398,0.8286582445427629,1.0,0.0
6: 0.1,Manhattan,1.3132916688390974,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.143720494481291,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.0725484922151096,0.8286582445427629,1.0,0.010016202926635742
6: 0.1,Euclidean,1.143720494481291,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.0725484922151096,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,0.9950231853385467,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.0725484922151096,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.143720494481291,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,0.9950231853385467,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.1588234209550885,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,0.9950231853385467,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.1588234209550885,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.143720494481291,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.1588234209550885,0.8228361557608332,0.9899831669528851,0.0
6: 0.1,Euclidean,1.0725484922151096,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.1588234209550885,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.0725484922151096,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.1588234209550885,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.143720494481291,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.143720494481291,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.0725484922151096,0.8286582445427629,1.0,0.000698089599609375
6: 0.1,Euclidean,1.0725484922151096,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.143720494481291,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.1588234209550885,0.8286582445427629,1.0,0.010520696640014648
6: 0.1,Euclidean,1.1588234209550885,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.1588234209550885,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.1588234209550885,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,0.9950231853385467,0.8286582445427629,1.0,0.0
6: 0.1,Euclidean,1.1588234209550885,0.8286582445427629,1.0,0.013133049011230469
6: 0.1,Euclidean,1.143720494481291,0.8286582445427629,1.0,0.0016062259674072266
6: 0.1,Euclidean,1.143720494481291,0.8286582445427629,1.0,0.0
7: 0.1,Manhattan,3.5139071866291305,0.30658538137130004,0.2187190975702786,0.0
7: 0.1,Manhattan,3.1837664120450064,0.31905553214501753,0.16954546879118199,0.0
7: 0.1,Manhattan,3.6000582495322475,0.3566244509342621,0.29036666027111246,0.0
7: 0.1,Manhattan,2.794676953362024,0.3948757176319222,0.30172642562329555,0.0
7: 0.1,Manhattan,3.2223111196205023,0.4358866286648337,0.4889120659149286,0.0
7: 0.1,Manhattan,3.2720651055670427,0.37649543530406776,0.2756937135956904,0.0
7: 0.1,Manhattan,2.8039005971546787,0.402547683876606,0.31811545506035566,0.0
7: 0.1,Manhattan,2.766514067393981,0.3870738059493324,0.2859253810957933,0.006335020065307617
7: 0.1,Manhattan,3.721026990811696,0.3499660146681688,0.26076015189222485,0.0
7: 0.1,Manhattan,3.1263913344075616,0.42906662668117973,0.41781726445904555,0.0
7: 0.1,Manhattan,2.8442189439420416,0.41206039244683323,0.34598197254188634,0.011685371398925781
7: 0.1,Manhattan,3.4990991997920458,0.42740749902411607,0.4131226196621778,0.0
7: 0.1,Manhattan,3.1108896513073105,0.3944784336231198,0.2982209237776094,0.0
7: 0.1,Manhattan,3.0990176079033476,0.3578197648980741,0.344042474044644,0.0
7: 0.1,Manhattan,3.2223111196205023,0.40494396644051384,0.4074388221697402,0.0
7: 0.1,Manhattan,3.797950417784257,0.45207698148750697,0.522890316305514,0.0
7: 0.1,Manhattan,2.766514067393981,0.3699630672488167,0.24876968031526903,0.0007536411285400391
7: 0.1,Manhattan,2.979983635473902,0.41206039244683323,0.34598197254188634,0.0
7: 0.1,Manhattan,3.2223111196205023,0.42012364104990013,0.42725979221368554,0.0
7: 0.1,Manhattan,3.2163670983052826,0.38560641570714,0.26047774557856224,0.0
7: 0.1,Manhattan,3.226698510330507,0.4989378020236601,0.5650304137926868,0.0
7: 0.1,Manhattan,3.156913919193476,0.3045449071498478,0.2395828096509183,0.0
7: 0.1,Manhattan,3.797950417784257,0.3998496194286785,0.37510431816861994,0.0
7: 0.1,Manhattan,3.2223111196205023,0.48347184253778397,0.5450933139684973,0.0
7: 0.1,Manhattan,2.9650005864276068,0.4001867904864503,0.3176481320678855,0.0
7: 0.1,Manhattan,3.193493694214408,0.4123808505817427,0.4297985136865143,0.0
7: 0.1,Manhattan,3.3780449388240648,0.28445132107745413,0.12758003918855412,0.0
7: 0.1,Manhattan,3.797950417784257,0.3560169984671306,0.3018060264269745,0.0
7: 0.1,Manhattan,3.2080320447632182,0.35241033848116277,0.34251654337713255,0.0010051727294921875
7: 0.1,Manhattan,3.1108896513073105,0.3944784336231198,0.2982209237776094,0.001035928726196289
7: 0.1,Euclidean,2.7403736093209248,0.32500559797799133,0.29815924452633236,0.0
7: 0.1,Euclidean,2.5381525381659915,0.41694385663813194,0.35750358530663245,0.0
7: 0.1,Euclidean,2.533750596502437,0.41105323174558545,0.3402207326259804,0.0
7: 0.1,Euclidean,2.935773889967084,0.4051841053849862,0.3745550277353643,0.0
7: 0.1,Euclidean,2.8833815675990797,0.34196834918808056,0.18153496210595507,0.0
7: 0.1,Euclidean,2.6006787150094985,0.42214505149397774,0.3821041462784045,0.0
7: 0.1,Euclidean,2.533750596502437,0.4618210518322013,0.4475634934515991,0.0
7: 0.1,Euclidean,2.462684883129442,0.25100898612920675,0.12724216123345197,0.0
7: 0.1,Euclidean,2.739823314074305,0.34832158116456313,0.21681577868566115,0.0007090568542480469
7: 0.1,Euclidean,2.7814463789392216,0.42235370444593345,0.3882267622336472,0.0
7: 0.1,Euclidean,2.7403736093209248,0.470913465582759,0.5182767455653313,0.0
7: 0.1,Euclidean,2.7403736093209248,0.30889519359391776,0.27321691651850494,0.0
7: 0.1,Euclidean,2.533750596502437,0.4137420568368182,0.34842314799005547,0.0
7: 0.1,Euclidean,2.8330840034897933,0.3660643176385752,0.28627731008748974,0.0
7: 0.1,Euclidean,2.966009320525795,0.3675628558643277,0.31148902772782383,0.0
7: 0.1,Euclidean,2.756357275073209,0.36400274051381265,0.26229087027201814,0.0
7: 0.1,Euclidean,2.3861114637050456,0.2102299995353098,0.14534647891251018,0.0005521774291992188
7: 0.1,Euclidean,2.38542038247414,0.21299378827510532,0.1497717101282647,0.0
7: 0.1,Euclidean,2.533750596502437,0.4733507326623959,0.46526965761148487,0.0
7: 0.1,Euclidean,2.8870066020345897,0.4397589330466074,0.47841249712245343,0.0027313232421875
7: 0.1,Euclidean,2.8870066020345897,0.41053561014299134,0.35969752943041594,0.0
7: 0.1,Euclidean,2.931988577575266,0.4272747948435445,0.408955393409797,0.0
7: 0.1,Euclidean,2.840447306948751,0.2793020912474957,0.16027075930825505,0.0
7: 0.1,Euclidean,2.533750596502437,0.4816975585517726,0.4823734323126476,0.0010652542114257812
7: 0.1,Euclidean,2.8395445504934704,0.3588756288027509,0.23764735863548225,0.0
7: 0.1,Euclidean,2.644568592083279,0.2797226827634028,0.23377018398016022,0.0
7: 0.1,Euclidean,2.529195177477582,0.22201928647669708,0.1069197723711839,0.004567146301269531
7: 0.1,Euclidean,2.230605139339167,0.2928758305191324,0.12677513893961265,0.0
7: 0.1,Euclidean,2.695506071881646,0.2819295126195663,0.17092372713085272,0.0
7: 0.1,Euclidean,2.533750596502437,0.37897944152214824,0.2673613326755421,0.0
8: 0.1,Manhattan,2.218196455734883,0.7615547224994945,0.9799166810177865,0.0
8: 0.1,Manhattan,2.218196455734883,0.7615547224994945,0.9799166810177865,0.0
8: 0.1,Manhattan,1.9739179713610926,0.7558836765422903,0.970151859257011,0.006009340286254883
8: 0.1,Manhattan,2.278509775612402,0.7627940082709711,0.9899831669528851,0.0009887218475341797
8: 0.1,Manhattan,1.8842388801485328,0.7568540473184746,0.9700013669103987,0.0
8: 0.1,Manhattan,2.0844501788642775,0.7684914299501515,1.0,0.0
8: 0.1,Manhattan,2.218196455734883,0.7615547224994945,0.9799166810177865,0.0
8: 0.1,Manhattan,2.218196455734883,0.7615547224994945,0.9799166810177865,0.0
8: 0.1,Manhattan,2.278509775612402,0.7656535699149765,0.9899831669528851,0.009584665298461914
8: 0.1,Manhattan,2.238832566383448,0.7567725217814657,0.9699525662517946,0.0
8: 0.1,Manhattan,2.1281711707473963,0.7426483400574209,0.9402284568895483,0.005345821380615234
8: 0.1,Manhattan,2.0844501788642775,0.7684914299501515,1.0,0.0
8: 0.1,Manhattan,2.278509775612402,0.7406244732843161,0.9414439242241618,0.0
8: 0.1,Manhattan,2.260226609983139,0.7422635715836126,0.9500317994910399,0.0018072128295898438
8: 0.1,Manhattan,2.260226609983139,0.7422635715836126,0.9500317994910399,0.0
8: 0.1,Manhattan,2.278509775612402,0.7656535699149765,0.9899831669528851,0.0
8: 0.1,Manhattan,2.1337347141486775,0.7567725217814657,0.9699525662517946,0.015691280364990234
8: 0.1,Manhattan,2.19648055394841,0.7428732098162034,0.9402284568895483,0.0007419586181640625
8: 0.1,Manhattan,2.0844501788642775,0.7684914299501515,1.0,0.0
8: 0.1,Manhattan,2.278509775612402,0.7563832870934072,0.9800680223095938,0.0
8: 0.1,Manhattan,2.278509775612402,0.7627940082709711,0.9899831669528851,0.0
8: 0.1,Manhattan,2.278509775612402,0.7684914299501515,1.0,0.0
8: 0.1,Manhattan,2.260226609983139,0.7422635715836126,0.9500317994910399,0.011023521423339844
8: 0.1,Manhattan,2.278509775612402,0.7684914299501515,1.0,0.002831697463989258
8: 0.1,Manhattan,2.218196455734883,0.7657358683687686,0.9899831669528851,0.0
8: 0.1,Manhattan,2.218196455734883,0.7555197812417765,0.9699525662517946,0.0
8: 0.1,Manhattan,2.278509775612402,0.7535847365453878,0.9702555619013858,0.0
8: 0.1,Manhattan,2.218196455734883,0.7615547224994945,0.9799166810177865,0.011513948440551758
8: 0.1,Manhattan,2.278509775612402,0.7535847365453878,0.9702555619013858,0.0
8: 0.1,Manhattan,2.218196455734883,0.7615547224994945,0.9799166810177865,0.0
8: 0.1,Euclidean,1.6738778235803842,0.7657358683687686,0.9899831669528851,0.0
8: 0.1,Euclidean,1.8709171070718864,0.7545142567402556,0.9702555619013858,0.0
8: 0.1,Euclidean,1.6192563706358039,0.7657358683687686,0.9899831669528851,0.0
8: 0.1,Euclidean,1.9417468715160018,0.7618481786995098,0.9799166810177865,0.0
8: 0.1,Euclidean,1.9417468715160018,0.7646666311273334,0.9899831669528851,0.0
8: 0.1,Euclidean,2.0656183273884436,0.7684914299501515,1.0,0.006876468658447266
8: 0.1,Euclidean,1.5466456647743059,0.7564015580118578,0.9702555619013858,0.0
8: 0.1,Euclidean,1.5271802010800617,0.7523226815030932,0.9600918180880219,0.0
8: 0.1,Euclidean,1.6738778235803842,0.7657358683687686,0.9899831669528851,0.009012460708618164
8: 0.1,Euclidean,1.6738778235803842,0.7657358683687686,0.9899831669528851,0.0
8: 0.1,Euclidean,1.5903851022885365,0.7416497282417372,0.9406842958703081,0.0
8: 0.1,Euclidean,1.5271802010800617,0.7523226815030932,0.9600918180880219,0.0
8: 0.1,Euclidean,1.6085409912361341,0.7657358683687686,0.9899831669528851,0.0
8: 0.1,Euclidean,1.6738778235803842,0.7657358683687686,0.9899831669528851,0.007514476776123047
8: 0.1,Euclidean,1.8909032535432229,0.7461886202063522,0.9503354105377524,0.0
8: 0.1,Euclidean,1.5466456647743059,0.7564015580118578,0.9702555619013858,0.0
8: 0.1,Euclidean,1.6085409912361341,0.7657358683687686,0.9899831669528851,0.0
8: 0.1,Euclidean,1.6359715528168792,0.7657358683687686,0.9899831669528851,0.0
8: 0.1,Euclidean,1.7080734246098421,0.7555030390083569,0.9702555619013858,0.0
8: 0.1,Euclidean,1.9417468715160018,0.7481636057377556,0.9503354105377524,0.0
8: 0.1,Euclidean,1.7080734246098421,0.7647824836997068,0.9899831669528851,0.0
8: 0.1,Euclidean,1.6085409912361341,0.7657358683687686,0.9899831669528851,0.0
8: 0.1,Euclidean,1.6738778235803842,0.7657358683687686,0.9899831669528851,0.0
8: 0.1,Euclidean,1.9417468715160018,0.6830274604942684,0.8362100404481134,0.0
8: 0.1,Euclidean,1.5271802010800617,0.7523226815030932,0.9600918180880219,0.0
8: 0.1,Euclidean,1.5271802010800617,0.7523226815030932,0.9600918180880219,0.0
8: 0.1,Euclidean,1.8137418591715555,0.7684914299501515,1.0,0.002216815948486328
8: 0.1,Euclidean,2.0656183273884436,0.751906272968768,0.9605467603426407,0.0
8: 0.1,Euclidean,1.6738778235803842,0.7657358683687686,0.9899831669528851,0.0
8: 0.1,Euclidean,1.6738778235803842,0.7657358683687686,0.9899831669528851,0.0012841224670410156
9: 0.1,Manhattan,2.2833168287120635,0.700116933773334,0.9309802955631873,0.0
9: 0.1,Manhattan,2.0407422815064127,0.6766941940264362,0.9020839595433054,0.003320932388305664
9: 0.1,Manhattan,2.0407422815064127,0.6766941940264362,0.9020839595433054,0.0
9: 0.1,Manhattan,2.1229474103130634,0.642846485258217,0.827426803247424,0.0
9: 0.1,Manhattan,2.1938138219585976,0.6155150304467437,0.8121926142706684,0.0
9: 0.1,Manhattan,2.1235242401310477,0.5889319545241415,0.7320594297248952,0.0
9: 0.1,Manhattan,2.131472708624118,0.7209943226657155,1.0,0.0
9: 0.1,Manhattan,2.5295904753412675,0.7181076773739902,0.9800166697502282,0.0
9: 0.1,Manhattan,2.1678806467423217,0.700295539619213,0.9500317994910399,0.0
9: 0.1,Manhattan,2.0562794611127275,0.6979834153394656,0.9503354105377524,0.0
9: 0.1,Manhattan,2.5295904753412675,0.7181076773739902,0.9800166697502282,0.0
9: 0.1,Manhattan,2.1229474103130634,0.6591094920635487,0.8553441641834851,0.0
9: 0.1,Manhattan,2.1938138219585976,0.7036414586571942,0.9411774011333663,0.006016254425048828
9: 0.1,Manhattan,2.1901024480659745,0.7209943226657155,1.0,0.005555152893066406
9: 0.1,Manhattan,2.1938138219585976,0.7201129722119913,0.9899831669528851,0.0
9: 0.1,Manhattan,2.1229474103130634,0.6646980542110353,0.8643159539478379,0.0
9: 0.1,Manhattan,2.1938138219585976,0.6155150304467437,0.8121926142706684,0.012564897537231445
9: 0.1,Manhattan,2.137622763626907,0.692621402292315,0.9123718993242899,0.0
9: 0.1,Manhattan,2.1938138219585976,0.6634149136251263,0.8600464245681325,0.0
9: 0.1,Manhattan,2.4664111634347714,0.7164363977126441,0.9899831669528851,0.0
9: 0.1,Manhattan,2.131472708624118,0.7209943226657155,1.0,0.0
9: 0.1,Manhattan,2.099122329587744,0.697477839990706,0.9500317994910399,0.0
9: 0.1,Manhattan,2.1901024480659745,0.7209943226657155,1.0,0.0
9: 0.1,Manhattan,2.2833168287120635,0.700116933773334,0.9309802955631873,0.0
9: 0.1,Manhattan,2.0472372026906536,0.6603496379746874,0.8715664003002271,0.0
9: 0.1,Manhattan,2.064584185708584,0.6886873033541977,0.9209406094140332,0.0009834766387939453
9: 0.1,Manhattan,2.1938138219585976,0.7108367948986716,0.9800680223095938,0.0
9: 0.1,Manhattan,2.0472372026906536,0.6932239894615735,0.9305310838486062,0.0
9: 0.1,Manhattan,2.131472708624118,0.7160596538373236,0.9899831669528851,0.0
9: 0.1,Manhattan,2.481844804975042,0.7146509415372008,0.9700013669103987,0.0
9: 0.1,Euclidean,1.7358950299697768,0.7092649691147715,0.9503354105377524,0.0
9: 0.1,Euclidean,1.6439440469119568,0.6737591891423168,0.8836654837510944,0.0
9: 0.1,Euclidean,2.0376689752874007,0.6945888248751377,0.9509425707085792,0.0
9: 0.1,Euclidean,1.6598736562703058,0.6688949389628148,0.8779821083153477,0.0
9: 0.1,Euclidean,1.672172404771552,0.5388339728945807,0.6747534934631272,0.0
9: 0.1,Euclidean,1.6230057142689323,0.684747392079985,0.8940398853275409,0.0
9: 0.1,Euclidean,1.8109510904478912,0.7100208909330572,0.9605467603426407,0.0
9: 0.1,Euclidean,1.6211665433097446,0.6744715931886724,0.8761499814384395,0.004015684127807617
9: 0.1,Euclidean,2.0376689752874007,0.5973286218352459,0.7692150372307532,0.0
9: 0.1,Euclidean,1.9628604703427568,0.7209943226657155,1.0,0.0
9: 0.1,Euclidean,1.7358950299697768,0.7100208909330572,0.9605467603426407,0.0
9: 0.1,Euclidean,1.5515184181283126,0.6834255772523969,0.8919040431127314,0.0016162395477294922
9: 0.1,Euclidean,2.0376689752874007,0.7190056927808096,0.9899831669528851,0.0
9: 0.1,Euclidean,1.7425153791109769,0.6775731111140699,0.8955648656190689,0.0
9: 0.1,Euclidean,1.924691039603915,0.7164400087950414,0.9800680223095938,0.0
9: 0.1,Euclidean,1.577074627145514,0.684747392079985,0.8940398853275409,0.0
9: 0.1,Euclidean,1.6809169653306875,0.6890074102262612,0.9135902219518874,0.0
9: 0.1,Euclidean,1.7358950299697768,0.7092649691147715,0.9503354105377524,0.0009429454803466797
9: 0.1,Euclidean,1.7861626838146893,0.7100208909330572,0.9605467603426407,0.0
9: 0.1,Euclidean,1.7358950299697768,0.7092649691147715,0.9503354105377524,0.0
9: 0.1,Euclidean,1.7358950299697768,0.7092649691147715,0.9503354105377524,0.0
9: 0.1,Euclidean,1.7425153791109769,0.6965289941258559,0.9320517299643781,0.0
9: 0.1,Euclidean,2.0376689752874007,0.7160596538373236,0.9899831669528851,0.011014699935913086
9: 0.1,Euclidean,1.8223703646303373,0.7125569555702708,0.9702555619013858,0.0
9: 0.1,Euclidean,1.7883559318789073,0.7128781953995212,0.9702555619013858,0.0
9: 0.1,Euclidean,1.7425153791109769,0.6965289941258559,0.9320517299643781,0.0
9: 0.1,Euclidean,1.7358950299697768,0.7012581751148963,0.9311394043042267,0.0
9: 0.1,Euclidean,1.826377137157516,0.7191483460682413,0.9899831669528851,0.0
9: 0.1,Euclidean,1.826377137157516,0.5143669498131535,0.6505953908700634,0.006978511810302734
9: 0.1,Euclidean,1.5222734849410728,0.6095554320646087,0.7646070480877347,0.0
10: 0.1,Manhattan,2.108438306017195,0.7830914441827926,1.0,0.0
10: 0.1,Manhattan,2.017430052642703,0.7607111201358265,0.9603937715451113,0.0
10: 0.1,Manhattan,1.9820125937452011,0.7779697257068318,0.9899831669528851,0.0
10: 0.1,Manhattan,1.9265314198862287,0.771785020640287,0.9800680223095938,0.0
10: 0.1,Manhattan,1.9766662947915785,0.757463520379488,0.950635644814411,0.0
10: 0.1,Manhattan,2.144976600372292,0.7779697257068318,0.9899831669528851,0.0
10: 0.1,Manhattan,2.1018886263534613,0.7779697257068318,0.9899831669528851,0.0
10: 0.1,Manhattan,1.9766662947915785,0.7593301724113395,0.9605467603426407,0.0
10: 0.1,Manhattan,1.9766662947915785,0.7607111201358265,0.9603937715451113,0.0
10: 0.1,Manhattan,1.9766662947915785,0.7728240347691611,0.9800173492833615,0.0
10: 0.1,Manhattan,2.174450176251233,0.7830914441827926,1.0,0.0
10: 0.1,Manhattan,1.9820125937452011,0.7779697257068318,0.9899831669528851,0.0
10: 0.1,Manhattan,1.8515359271438718,0.7270420520708885,0.8940398853275409,0.010518074035644531
10: 0.1,Manhattan,1.9766662947915785,0.7718875600169604,0.9800680223095938,0.0
10: 0.1,Manhattan,1.9766662947915785,0.747307228578136,0.9314342138624236,0.0
10: 0.1,Manhattan,1.9766662947915785,0.7728240347691611,0.9800173492833615,0.0
10: 0.1,Manhattan,1.9766662947915785,0.747307228578136,0.9314342138624236,0.0
10: 0.1,Manhattan,2.108438306017195,0.7830914441827926,1.0,0.0020110607147216797
10: 0.1,Manhattan,2.108438306017195,0.7830914441827926,1.0,0.0
10: 0.1,Manhattan,1.9766662947915785,0.7718875600169604,0.9800680223095938,0.0
10: 0.1,Manhattan,1.8515359271438718,0.7327404841058891,0.9040556942952411,0.0
10: 0.1,Manhattan,1.9820125937452011,0.7779697257068318,0.9899831669528851,0.0
10: 0.1,Manhattan,2.108438306017195,0.7830914441827926,1.0,0.0
10: 0.1,Manhattan,2.174450176251233,0.7647273926373043,0.9702555619013858,0.0
10: 0.1,Manhattan,1.9766662947915785,0.7468318592814618,0.9309241206360755,0.0
10: 0.1,Manhattan,1.9766662947915785,0.7516806139635448,0.9409821450657249,0.0
10: 0.1,Manhattan,1.9766662947915785,0.747307228578136,0.9314342138624236,0.0
10: 0.1,Manhattan,1.9766662947915785,0.7718875600169604,0.9800680223095938,0.0
10: 0.1,Manhattan,2.0593839250240555,0.777614401102014,0.9899831669528851,0.0
10: 0.1,Manhattan,1.9766662947915785,0.757463520379488,0.950635644814411,0.0032155513763427734
10: 0.1,Euclidean,1.8218107052240997,0.7830914441827926,1.0,0.0
10: 0.1,Euclidean,1.8218107052240997,0.7830914441827926,1.0,0.0
10: 0.1,Euclidean,1.8218107052240997,0.7830914441827926,1.0,0.0
10: 0.1,Euclidean,1.8218107052240997,0.7830914441827926,1.0,0.0
10: 0.1,Euclidean,1.3723786060141732,0.7172503053379133,0.8779821083153477,0.0
10: 0.1,Euclidean,1.3723786060141732,0.7172503053379133,0.8779821083153477,0.009012222290039062
10: 0.1,Euclidean,1.3712786629023188,0.7830914441827926,1.0,0.0
10: 0.1,Euclidean,1.8218107052240997,0.7779697257068318,0.9899831669528851,0.0
10: 0.1,Euclidean,1.8218107052240997,0.7830914441827926,1.0,0.0
10: 0.1,Euclidean,1.5701528763788148,0.767699880265031,0.9605467603426407,0.0
10: 0.1,Euclidean,1.8218107052240997,0.7830914441827926,1.0,0.0
10: 0.1,Euclidean,1.4870060606396116,0.7830914441827926,1.0,0.0
10: 0.1,Euclidean,1.8218107052240997,0.7830914441827926,1.0,0.0017037391662597656
10: 0.1,Euclidean,1.8211534560730454,0.7830914441827926,1.0,0.0
10: 0.1,Euclidean,1.8218107052240997,0.7830914441827926,1.0,0.0
10: 0.1,Euclidean,1.4870060606396116,0.7778509134910799,0.9899831669528851,0.0
10: 0.1,Euclidean,1.8218107052240997,0.7830914441827926,1.0,0.0012967586517333984
10: 0.1,Euclidean,1.5234085922450966,0.767699880265031,0.9605467603426407,0.0
10: 0.1,Euclidean,1.8218107052240997,0.7830914441827926,1.0,0.0
10: 0.1,Euclidean,1.5234085922450966,0.767699880265031,0.9605467603426407,0.0
10: 0.1,Euclidean,1.4767745120640667,0.734306740187697,0.9045226130653267,0.0
10: 0.1,Euclidean,1.4870060606396116,0.7778509134910799,0.9899831669528851,0.010280847549438477
10: 0.1,Euclidean,1.5390862238421594,0.767699880265031,0.9605467603426407,0.0
10: 0.1,Euclidean,1.5234085922450966,0.767699880265031,0.9605467603426407,0.0
10: 0.1,Euclidean,1.5234085922450966,0.767699880265031,0.9605467603426407,0.0
10: 0.1,Euclidean,1.4870060606396116,0.7778509134910799,0.9899831669528851,0.0
10: 0.1,Euclidean,1.5198689728475314,0.7619801703372713,0.9509425707085792,0.0
10: 0.1,Euclidean,1.8218107052240997,0.7830914441827926,1.0,0.0
10: 0.1,Euclidean,1.4870060606396116,0.7667312089782085,0.9702555619013858,0.0
10: 0.1,Euclidean,1.3809891470741882,0.7115491557383105,0.8693586156304679,0.0
11: 0.5,Manhattan,3.5478378939708035,0.2573142478479419,0.2896217846882596,0.0
11: 0.5,Manhattan,3.5685267378098735,0.227412540324484,0.19904391106150784,0.0
11: 0.5,Manhattan,3.988342052369188,0.3244535184207232,0.35648683735006653,0.0
11: 0.5,Manhattan,3.0944064238244646,0.2689438341031584,0.25133308621814043,0.007011890411376953
11: 0.5,Manhattan,2.733826412932802,0.3696269139975039,0.4216567444230814,0.0
11: 0.5,Manhattan,3.23516710890609,0.24126964784732352,0.265950227190355,0.0
11: 0.5,Manhattan,3.304372534891729,0.29656978508373266,0.27986044676616323,0.0
11: 0.5,Manhattan,3.2891770104148583,0.2727733464305626,0.17506683235329232,0.0
11: 0.5,Manhattan,3.4900226980536537,0.3048405406615212,0.3044086429602637,0.0
11: 0.5,Manhattan,3.497232114805571,0.2182447069868242,0.20957559531296543,0.0
11: 0.5,Manhattan,3.741916822501104,0.2506859164524861,0.21612362413666222,0.0
11: 0.5,Manhattan,3.5685267378098735,0.24052096951853652,0.217632532261665,0.0
11: 0.5,Manhattan,2.842367921073846,0.35042631218321635,0.4142127872486702,0.0
11: 0.5,Manhattan,3.3137005399356783,0.20811410492706203,0.13346296798450288,0.0
11: 0.5,Manhattan,3.5478378939708035,0.2573142478479419,0.2896217846882596,0.0
11: 0.5,Manhattan,2.62496489958437,0.3094557194441218,0.3153199875531584,0.0
11: 0.5,Manhattan,2.5906579533566383,0.3157558424254427,0.30828440355429104,0.0
11: 0.5,Manhattan,3.424734588032308,0.3277202742284581,0.32213447122534966,0.012052536010742188
11: 0.5,Manhattan,3.0095105550131125,0.29855640240347286,0.22845485129731113,0.0
11: 0.5,Manhattan,3.686098514869718,0.2639511744778837,0.3164048000696744,0.0
11: 0.5,Manhattan,2.821004815678664,0.2704413951440737,0.2231545548748836,0.0
11: 0.5,Manhattan,2.62496489958437,0.2843147099305917,0.2645494150472368,0.0
11: 0.5,Manhattan,2.7009306298388953,0.2803084871918184,0.27638384006084976,0.0
11: 0.5,Manhattan,3.046542564815892,0.31968718608249713,0.28849138564216853,0.0
11: 0.5,Manhattan,2.62496489958437,0.32075979715488434,0.3327817006199161,0.0
11: 0.5,Manhattan,3.3932316401299114,0.3046435561483408,0.24851310475703073,0.0
11: 0.5,Manhattan,3.4318230361758464,0.41044464918234824,0.502115797952522,0.0
11: 0.5,Manhattan,3.741916822501104,0.27198884027124376,0.2343622047650908,0.0
11: 0.5,Manhattan,3.3880343852420958,0.3998351314081602,0.526150053847309,0.0
11: 0.5,Manhattan,2.8307007194441827,0.2994465101335579,0.31425578138068844,0.0
11: 0.5,Euclidean,2.4839112331862205,0.2541848914105672,0.1771637690621396,0.0
11: 0.5,Euclidean,2.3068316718611506,0.3473092219281141,0.38440378420073507,0.0
11: 0.5,Euclidean,2.742452542122473,0.32473446602624506,0.31215364207265167,0.0
11: 0.5,Euclidean,2.5241501252681786,0.3309327938857567,0.3990300389636503,0.0
11: 0.5,Euclidean,2.679182857702932,0.23447896077493416,0.24516379190219137,0.0
11: 0.5,Euclidean,2.9006073559577517,0.2528710061373712,0.2574008027590428,0.010521173477172852
11: 0.5,Euclidean,2.398576205212135,0.4104277674925135,0.5184465346302043,0.002012491226196289
11: 0.5,Euclidean,2.9448625406299334,0.31483757404713236,0.365652581077523,0.0
11: 0.5,Euclidean,2.362789521972079,0.30956366619765885,0.24566498551775887,0.0
