Dataset,Distance,Radius,Algorithm,Silhouette Score,Adjusted Rand Index,Execution Time
abstenteeism_at_work,manhattan,40.30761098549085,KMeans,0.37047491021750356,0.04355524538293854,0.0
abstenteeism_at_work,manhattan,40.30761098549085,KMeans,0.37047491021750356,0.04355524538293854,0.0
abstenteeism_at_work,manhattan,40.30761098549085,KMeans,0.37047491021750356,0.04355524538293854,0.005023956298828125
abstenteeism_at_work,manhattan,40.30761098549085,KMeans,0.37047491021750356,0.04355524538293854,0.006295204162597656
abstenteeism_at_work,manhattan,40.30761098549085,KMeans,0.37047491021750356,0.04355524538293854,0.0040018558502197266
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.0
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.0031194686889648438
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.0091705322265625
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.002511739730834961
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.005007266998291016
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.010075569152832031
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.006562948226928711
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.0067179203033447266
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.0
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.002613544464111328
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.0034782886505126953
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.005007743835449219
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.012007713317871094
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.009619712829589844
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.0050048828125
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.0
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.0
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.010230541229248047
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.005007266998291016
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.005666494369506836
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.0
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.00933384895324707
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.0030400753021240234
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.0
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.0039408206939697266
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.00477147102355957
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.003043651580810547
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.0
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.004265785217285156
abstenteeism_at_work,euclidean,10.879045358691101,KMeans,0.2570213720207617,0.04355524538293854,0.006016969680786133
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.015715599060058594
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0020265579223632812
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.011518239974975586
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0019545555114746094
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.01620006561279297
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.013356208801269531
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.011561870574951172
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0005216598510742188
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.009529829025268555
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.019397974014282227
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.008529901504516602
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,manhattan,129.7294914884761,KMeans,0.3268911057848367,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0011103153228759766
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.004420042037963867
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.018109798431396484
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.018951416015625
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0027883052825927734
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0175173282623291
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.01611161231994629
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0
statlog_vehicle_silhouettes,euclidean,39.06965714845224,KMeans,0.2992462986178058,0.0745718889710186,0.0010542869567871094
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.015670299530029297
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.01245737075805664
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.013216257095336914
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.015565633773803711
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.013490915298461914
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0012638568878173828
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.01255178451538086
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.016719341278076172
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.014188051223754883
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,manhattan,25.237072118525123,KMeans,0.4572386293969233,0.6815391024991305,0.0
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.0
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.0
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.0
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.0
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.018159866333007812
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.0
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.0
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.018887042999267578
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.0
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.016855478286743164
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.0
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.016856670379638672
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.015656232833862305
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.0
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.004000663757324219
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.0
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.003994464874267578
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.00392603874206543
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.0
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.01675724983215332
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.005052804946899414
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.005004167556762695
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.019015073776245117
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.0
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.0
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.0
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.0
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.0
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.016210556030273438
rice_cammeo_and_osmancik,euclidean,10.518466598110672,KMeans,0.4099613567496324,0.6815391024991305,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0025734901428222656
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.016882896423339844
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.001995086669921875
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.00299835205078125
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.015006542205810547
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.01346731185913086
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.015007257461547852
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0029959678649902344
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0019936561584472656
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0031392574310302734
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,manhattan,26.30536891269459,KMeans,0.4863238577328187,0.28618101650067673,0.0
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.002993345260620117
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.012727737426757812
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0029745101928710938
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.015005826950073242
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.01397705078125
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0030019283294677734
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.011807918548583984
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0029993057250976562
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.01595473289489746
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.001989126205444336
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0016012191772460938
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0025365352630615234
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.002984285354614258
raisin,euclidean,10.63573175492125,KMeans,0.4411362957481304,0.28618101650067673,0.0
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.02491927146911621
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.007864713668823242
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.01960444450378418
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.0
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.0
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.016550064086914062
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.01708197593688965
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.0008013248443603516
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.008092641830444336
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.018987178802490234
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.0
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.01624131202697754
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.0069882869720458984
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.00901341438293457
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.0005488395690917969
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.013165712356567383
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.019647836685180664
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.017052650451660156
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.015004873275756836
wine_quality,manhattan,41.79281520097057,KMeans,0.17963737085024534,0.03360098593013651,0.019195556640625
