,label,distance_type,algorithm,precision,radius_min,silhouette_mean,silhouette_max,rand_index_mean,rand_index_max,exec_time_mean
138,raisin,manhattan,Busca Binaria 2,2,14.206282032768899,0.5160756859009678,0.5160756859009678,0.12270286526186433,0.12270286526186433,0.008390449999978955
139,raisin,manhattan,Busca Binaria 2,20,12.869800587209195,0.5204691048696353,0.5204691048696353,0.06596914932848376,0.06596914932848376,0.1284787409999808
140,raisin,manhattan,Busca Binaria 2,3,14.206282032768899,0.5160322424290706,0.5160322424290706,0.08682874686957538,0.08682874686957538,0.0154715449999685
141,raisin,manhattan,Busca Binaria 2,4,14.206282032768899,0.5125135207393166,0.5125135207393166,0.06037849829815771,0.06037849829815771,0.01850624099995457
142,raisin,manhattan,Busca Binaria 2,5,13.61435361473686,0.5134052363100289,0.5134052363100289,0.09080688200741889,0.09080688200741889,0.02838214500002323
143,raisin,manhattan,Busca Binaria 2,6,13.61435361473686,0.5154349657495794,0.5154349657495794,0.14549571758094473,0.14549571758094473,0.024955236000096193
144,rice_cammeo_and_osmancik,euclidean,Busca Binaria 1,2,6.9881910703744055,0.30153309477421797,0.408771122184524,0.2461472821064387,0.7150279792581034,0.004713943233336219
145,rice_cammeo_and_osmancik,euclidean,Busca Binaria 1,20,6.407263565622822,0.337211331955017,0.4077094573831126,0.2989330969989224,0.6361145947589613,0.034955610133321595
146,rice_cammeo_and_osmancik,euclidean,Busca Binaria 1,3,6.114667186577605,0.3298427880233708,0.4059149009670649,0.26932439442868666,0.6411728767128382,0.007231539233328021
147,rice_cammeo_and_osmancik,euclidean,Busca Binaria 1,4,6.551429128476006,0.32969488649751627,0.4079100826612447,0.27233346577023704,0.6590362113836309,0.00912919063332917
148,rice_cammeo_and_osmancik,euclidean,Busca Binaria 1,5,6.114667186577605,0.3130512487554042,0.4072938366251245,0.22082678425309915,0.6285690919206358,0.009801048566669125
149,rice_cammeo_and_osmancik,euclidean,Busca Binaria 1,6,6.114667186577605,0.342151457771371,0.4099314270931242,0.32415511937253655,0.6875286930180686,0.010467820566661127
150,rice_cammeo_and_osmancik,euclidean,Busca Binaria 2,2,6.9881910703744055,0.38928520574891523,0.38928520574891523,0.5016044665327893,0.5016044665327893,0.10288902399997824
151,rice_cammeo_and_osmancik,euclidean,Busca Binaria 2,20,5.841877577724679,0.40377972905991477,0.40377972905991477,0.6404878893730969,0.6404878893730969,0.4617544940000471
152,rice_cammeo_and_osmancik,euclidean,Busca Binaria 2,3,6.114667186577605,0.38068184084640566,0.38068184084640566,0.43700259053741763,0.43700259053741763,0.13831716100003177
153,rice_cammeo_and_osmancik,euclidean,Busca Binaria 2,4,6.114667186577605,0.4018507254806191,0.4018507254806191,0.626770788620626,0.626770788620626,0.15923248199999307
154,rice_cammeo_and_osmancik,euclidean,Busca Binaria 2,5,5.896286215628404,0.393735264107635,0.393735264107635,0.5056287340808987,0.5056287340808987,0.1531990889999406
155,rice_cammeo_and_osmancik,euclidean,Busca Binaria 2,6,5.896286215628404,0.4031917484926762,0.4031917484926762,0.6431778445712864,0.6431778445712864,0.19479085800003304
156,rice_cammeo_and_osmancik,manhattan,Busca Binaria 1,2,12.347709261792687,0.3638115816907643,0.4530295938521813,0.33862474263047276,0.6669395378994244,0.004337615466670286
157,rice_cammeo_and_osmancik,manhattan,Busca Binaria 1,20,12.347709261792687,0.39418306926746316,0.4540284229136833,0.4281000679166543,0.6842564696380735,0.02794786616667011
158,rice_cammeo_and_osmancik,manhattan,Busca Binaria 1,3,12.347709261792687,0.36093801287469623,0.45113543852984433,0.3051128757823166,0.6721295435259806,0.005599745966655216
159,rice_cammeo_and_osmancik,manhattan,Busca Binaria 1,4,13.376685033608744,0.39180650747402795,0.4483316181398965,0.40773095058382974,0.6788890711331704,0.007176960733333241
160,rice_cammeo_and_osmancik,manhattan,Busca Binaria 1,5,13.376685033608744,0.38977565041474016,0.4569777377155137,0.40554678036893016,0.6746081532320694,0.008363728866659889
161,rice_cammeo_and_osmancik,manhattan,Busca Binaria 1,6,13.633928976562759,0.41155203398393386,0.4570947275079717,0.4798307330251934,0.678212081208383,0.00960239149999514
162,rice_cammeo_and_osmancik,manhattan,Busca Binaria 2,2,16.463612349056916,0.4351332651809368,0.4351332651809368,0.6231698962500755,0.6231698962500755,0.09032243000001472
