Dataset,Distance,Radius,Algorithm,Silhouette Score,Adjusted Rand Index,Execution Time
rice_cammeo_and_osmancik,manhattan,16.463612349056916,Busca Binaria 1,4,0.41340786527852363,0.47563783695520667,0.0062226309999005025
rice_cammeo_and_osmancik,manhattan,17.492588120872973,Busca Binaria 1,4,0.41779696681074197,0.6859658105807158,0.006716771000014887
rice_cammeo_and_osmancik,manhattan,19.550539664505088,Busca Binaria 1,4,0.40590934866866735,0.37176983386396056,0.006235790000005181
rice_cammeo_and_osmancik,manhattan,17.492588120872973,Busca Binaria 1,4,0.44739434455208715,0.5799024089700299,0.008224022000035802
rice_cammeo_and_osmancik,manhattan,15.434636577240859,Busca Binaria 1,4,0.4349748264616833,0.4914897450523434,0.006463647000032324
rice_cammeo_and_osmancik,manhattan,15.434636577240859,Busca Binaria 1,4,0.3894376739371309,0.4030112861543046,0.006192125999973541
rice_cammeo_and_osmancik,manhattan,17.492588120872973,Busca Binaria 1,4,0.41169747448313065,0.416917165618408,0.007394152999950165
rice_cammeo_and_osmancik,manhattan,15.434636577240859,Busca Binaria 1,4,0.3914688582862148,0.3106448614292945,0.00597199800006365
rice_cammeo_and_osmancik,manhattan,17.492588120872973,Busca Binaria 1,4,0.24838437565731358,-0.008297987188085764,0.007070160000012038
rice_cammeo_and_osmancik,manhattan,16.463612349056916,Busca Binaria 1,4,0.2508952012774193,-0.003945584996399632,0.006408899000007295
rice_cammeo_and_osmancik,manhattan,15.434636577240859,Busca Binaria 1,4,0.39720645614536787,0.4562232206883705,0.00620149400003811
rice_cammeo_and_osmancik,manhattan,15.434636577240859,Busca Binaria 1,4,0.4373846276140011,0.5196522778822713,0.006366017000004831
rice_cammeo_and_osmancik,manhattan,19.550539664505088,Busca Binaria 1,4,0.24755733337986638,0.11913658602893884,0.006375866999974278
rice_cammeo_and_osmancik,manhattan,16.463612349056916,Busca Binaria 1,4,0.36526472089873113,0.2175448417900244,0.006127314999957889
rice_cammeo_and_osmancik,manhattan,14.405660805424802,Busca Binaria 1,4,0.442325143313513,0.6065884499303424,0.006667036000067128
rice_cammeo_and_osmancik,manhattan,15.434636577240859,Busca Binaria 1,4,0.4339762685061946,0.6407189568144895,0.006640969000045516
rice_cammeo_and_osmancik,manhattan,15.434636577240859,Busca Binaria 1,4,0.4535473196245173,0.6286972348475435,0.006496552000044176
rice_cammeo_and_osmancik,manhattan,18.52156389268903,Busca Binaria 1,4,0.415346956016361,0.438424347725074,0.005940171999895938
rice_cammeo_and_osmancik,manhattan,14.405660805424802,Busca Binaria 1,4,0.45523947696622963,0.6633936252176188,0.0066271130000359335
rice_cammeo_and_osmancik,manhattan,12.347709261792687,Busca Binaria 1,4,0.43191393909737263,0.5178102695211801,0.006813048000026356
rice_cammeo_and_osmancik,manhattan,16.463612349056916,Busca Binaria 1,4,0.4425140719149639,0.5551297293594313,0.006750493000026836
rice_cammeo_and_osmancik,manhattan,15.434636577240859,Busca Binaria 1,4,0.41479379748869644,0.5140393580301221,0.0066081359999543565
rice_cammeo_and_osmancik,manhattan,16.463612349056916,Busca Binaria 1,4,0.39757154700559766,0.33913893175850834,0.006331558000056248
rice_cammeo_and_osmancik,manhattan,17.492588120872973,Busca Binaria 1,4,0.4353837574106131,0.6018501700236846,0.006686655999942559
rice_cammeo_and_osmancik,manhattan,16.463612349056916,Busca Binaria 1,4,0.42212555566118226,0.5953425145524783,0.006438481999907708
rice_cammeo_and_osmancik,manhattan,18.52156389268903,Busca Binaria 1,4,0.3783542409765843,0.30461180320580233,0.007091174000038336
rice_cammeo_and_osmancik,manhattan,16.463612349056916,Busca Binaria 1,4,0.31967862863777563,0.2187958196588794,0.00616349100005209
rice_cammeo_and_osmancik,manhattan,16.463612349056916,Busca Binaria 1,4,0.3609031558062373,0.2277670998967921,0.00642472499998803
rice_cammeo_and_osmancik,manhattan,13.376685033608744,Busca Binaria 2,4,0.4406989898297666,0.5520943620443125,0.09903455799997118
rice_cammeo_and_osmancik,manhattan,14.405660805424802,Busca Binaria 1,5,0.4370601719099547,0.5050020550659152,0.007952653999950599
rice_cammeo_and_osmancik,manhattan,15.949124463148888,Busca Binaria 1,5,0.2983478620046968,0.10605178398720072,0.007761899000001904
rice_cammeo_and_osmancik,manhattan,16.463612349056916,Busca Binaria 1,5,0.4452347657110234,0.6504792747085217,0.007631973999991715
rice_cammeo_and_osmancik,manhattan,15.949124463148888,Busca Binaria 1,5,0.4547951509471306,0.6503452720354356,0.007590273999994679
rice_cammeo_and_osmancik,manhattan,14.405660805424802,Busca Binaria 1,5,0.44253580452535884,0.5774951850629744,0.00752364499999203
rice_cammeo_and_osmancik,manhattan,19.03605177859706,Busca Binaria 1,5,0.2519817901147049,0.01550742827552207,0.007706128999984685
rice_cammeo_and_osmancik,manhattan,15.434636577240859,Busca Binaria 1,5,0.41461592921305784,0.4317103314492377,0.007658065999976316
rice_cammeo_and_osmancik,manhattan,16.978100234964945,Busca Binaria 1,5,0.4189664655745046,0.5602230397328466,0.007823836000056872
rice_cammeo_and_osmancik,manhattan,17.492588120872973,Busca Binaria 1,5,0.2597657249800598,0.01661758338218759,0.007320074999938697
rice_cammeo_and_osmancik,manhattan,16.978100234964945,Busca Binaria 1,5,0.38115767317740284,0.29114420194846613,0.007829223000044294
rice_cammeo_and_osmancik,manhattan,17.492588120872973,Busca Binaria 1,5,0.4353528084727211,0.545073023522803,0.007335439999906157
rice_cammeo_and_osmancik,manhattan,18.007076006781002,Busca Binaria 1,5,0.13258852340656457,0.002954694231119902,0.007693118000020149
rice_cammeo_and_osmancik,manhattan,15.949124463148888,Busca Binaria 1,5,0.2713738294542942,0.05531633727629471,0.007219291999945199
rice_cammeo_and_osmancik,manhattan,15.949124463148888,Busca Binaria 1,5,0.38626413713714475,0.29887868304640397,0.007559514999911698
rice_cammeo_and_osmancik,manhattan,14.405660805424802,Busca Binaria 1,5,0.4351669356610682,0.5410390599260275,0.0081294929999558
rice_cammeo_and_osmancik,manhattan,15.949124463148888,Busca Binaria 1,5,0.4275220170754575,0.46049984490809487,0.0073790620000409035
rice_cammeo_and_osmancik,manhattan,15.949124463148888,Busca Binaria 1,5,0.4257972725914741,0.46775188945701995,0.007814022999923509
rice_cammeo_and_osmancik,manhattan,16.463612349056916,Busca Binaria 1,5,0.23660064191817978,0.01818340227148382,0.007831625000108033
rice_cammeo_and_osmancik,manhattan,16.978100234964945,Busca Binaria 1,5,0.44452209117935154,0.6266379691821975,0.008301382000013291
rice_cammeo_and_osmancik,manhattan,21.094003322229174,Busca Binaria 1,5,0.4366885575966374,0.5140235168312435,0.007937732000073083
rice_cammeo_and_osmancik,manhattan,16.463612349056916,Busca Binaria 1,5,0.41859387817154564,0.53377197444557,0.007531790999905752
rice_cammeo_and_osmancik,manhattan,16.978100234964945,Busca Binaria 1,5,0.24345766869797722,-0.01229646542277046,0.009232351000036942
rice_cammeo_and_osmancik,manhattan,15.949124463148888,Busca Binaria 1,5,0.3725647304367343,0.2373765935682968,0.0077064500000005864
rice_cammeo_and_osmancik,manhattan,18.007076006781002,Busca Binaria 1,5,0.4398633511162944,0.6538801516432032,0.00790597799993975
rice_cammeo_and_osmancik,manhattan,16.463612349056916,Busca Binaria 1,5,0.22491652254656133,0.015387205814703755,0.008109552000064468
rice_cammeo_and_osmancik,manhattan,13.891172919516773,Busca Binaria 1,5,0.3766699391477733,0.3740529523138617,0.008002479999959178
rice_cammeo_and_osmancik,manhattan,16.978100234964945,Busca Binaria 1,5,0.27838659885603473,-0.013767189538547598,0.008716905000028419
rice_cammeo_and_osmancik,manhattan,15.434636577240859,Busca Binaria 1,5,0.4427117598189721,0.5474262649972671,0.007978753999964283
rice_cammeo_and_osmancik,manhattan,15.434636577240859,Busca Binaria 1,5,0.24255469466754273,0.04346993837126314,0.0074024169999802325
rice_cammeo_and_osmancik,manhattan,12.347709261792687,Busca Binaria 1,5,0.44908291817721213,0.6122341033290468,0.008359329999962029
rice_cammeo_and_osmancik,manhattan,12.862197147700716,Busca Binaria 2,5,0.44392038512924464,0.5899615513831618,0.12852996899994196
rice_cammeo_and_osmancik,manhattan,15.434636577240859,Busca Binaria 1,6,0.42308365009261895,0.5760244333356613,0.010966745999894556
rice_cammeo_and_osmancik,manhattan,15.949124463148888,Busca Binaria 1,6,0.4526426779529032,0.6616476810971313,0.008940929999994296
rice_cammeo_and_osmancik,manhattan,14.405660805424802,Busca Binaria 1,6,0.44852218063577587,0.5981374760224554,0.009454128000015771
rice_cammeo_and_osmancik,manhattan,18.007076006781002,Busca Binaria 1,6,0.35939023750612054,0.33007441727539294,0.010045289000004232
rice_cammeo_and_osmancik,manhattan,16.72085629201093,Busca Binaria 1,6,0.4260987844663531,0.5132030834496105,0.008997309000051246
rice_cammeo_and_osmancik,manhattan,14.92014869133283,Busca Binaria 1,6,0.45683698689030805,0.6822871336521105,0.008908616999974583
rice_cammeo_and_osmancik,manhattan,15.177392634286845,Busca Binaria 1,6,0.4513536703650283,0.5948022355392799,0.009001893999993626
rice_cammeo_and_osmancik,manhattan,15.434636577240859,Busca Binaria 1,6,0.4467697031950297,0.6270138310350564,0.008868035999967105
rice_cammeo_and_osmancik,manhattan,16.463612349056916,Busca Binaria 1,6,0.3726871116159838,0.27100419788705155,0.008539147999954366
rice_cammeo_and_osmancik,manhattan,16.72085629201093,Busca Binaria 1,6,0.45142910865487623,0.609369665168438,0.008826308000038807
rice_cammeo_and_osmancik,manhattan,16.206368406102904,Busca Binaria 1,6,0.45452549958962973,0.6709224740567653,0.008645020000017212
rice_cammeo_and_osmancik,manhattan,15.434636577240859,Busca Binaria 1,6,0.39768064216419524,0.458925495002294,0.008646522000049117
rice_cammeo_and_osmancik,manhattan,16.206368406102904,Busca Binaria 1,6,0.41090557667636096,0.511759965983667,0.009165185000028941
rice_cammeo_and_osmancik,manhattan,16.72085629201093,Busca Binaria 1,6,0.44093379215725315,0.5736823123899297,0.008905149000042911
rice_cammeo_and_osmancik,manhattan,15.177392634286845,Busca Binaria 1,6,0.4407934364522756,0.5598588761961647,0.008847370000012234
rice_cammeo_and_osmancik,manhattan,14.92014869133283,Busca Binaria 1,6,0.42853987104140473,0.45981907601300476,0.008685287999924185
rice_cammeo_and_osmancik,manhattan,14.148416862470787,Busca Binaria 1,6,0.41063440963793196,0.39198651646292265,0.008758388999922317
rice_cammeo_and_osmancik,manhattan,16.978100234964945,Busca Binaria 1,6,0.2514598567149779,-0.013253457093146202,0.00940167700002803
rice_cammeo_and_osmancik,manhattan,17.749832063826986,Busca Binaria 1,6,0.43460856738786624,0.6059711577242822,0.008723372000076779
rice_cammeo_and_osmancik,manhattan,16.72085629201093,Busca Binaria 1,6,0.41286640013829917,0.47252023252209563,0.009184118999996826
rice_cammeo_and_osmancik,manhattan,17.492588120872973,Busca Binaria 1,6,0.329038050245048,0.06625339126912175,0.008777398000006542
rice_cammeo_and_osmancik,manhattan,16.72085629201093,Busca Binaria 1,6,0.43782465203581683,0.5425621910603671,0.01055393899991941
rice_cammeo_and_osmancik,manhattan,17.23534417791896,Busca Binaria 1,6,0.32992171045897084,0.19410442918417306,0.008989521999978933
rice_cammeo_and_osmancik,manhattan,16.206368406102904,Busca Binaria 1,6,0.3968340938178036,0.4441259604761552,0.009186402999944221
rice_cammeo_and_osmancik,manhattan,13.891172919516773,Busca Binaria 1,6,0.4438566287633033,0.6042296794183035,0.00895724400004383
rice_cammeo_and_osmancik,manhattan,14.92014869133283,Busca Binaria 1,6,0.44724421888714755,0.6505307196864928,0.009544842999957837
rice_cammeo_and_osmancik,manhattan,16.72085629201093,Busca Binaria 1,6,0.4185630178343197,0.4197690008917379,0.008176638000009007
rice_cammeo_and_osmancik,manhattan,14.405660805424802,Busca Binaria 1,6,0.4152319191327062,0.3990447028954091,0.008723544999952537
rice_cammeo_and_osmancik,manhattan,15.949124463148888,Busca Binaria 1,6,0.44647759114218366,0.605912119721083,0.008751513999982308
rice_cammeo_and_osmancik,manhattan,13.376685033608744,Busca Binaria 1,6,0.44225195830419695,0.5599258578325587,0.008822401999964313
rice_cammeo_and_osmancik,manhattan,12.862197147700716,Busca Binaria 2,6,0.4376223787259429,0.5356349074723243,0.1477699989999337
rice_cammeo_and_osmancik,manhattan,15.47861486607229,Busca Binaria 1,20,0.43126072663360526,0.5104526535940617,0.025747506000016074
rice_cammeo_and_osmancik,manhattan,16.151179657355136,Busca Binaria 1,20,0.2693005879087433,-0.014648472487559199,0.026225038999996286
rice_cammeo_and_osmancik,manhattan,17.116174162841993,Busca Binaria 1,20,0.452911549110891,0.6461757584062119,0.026231831000018246
rice_cammeo_and_osmancik,manhattan,17.026364876117327,Busca Binaria 1,20,0.2447809572201358,-0.014333289446645569,0.02525781700001062
rice_cammeo_and_osmancik,manhattan,16.684226035729694,Busca Binaria 1,20,0.42051172803338877,0.4498284831920279,0.028565092000008008
rice_cammeo_and_osmancik,manhattan,16.50675848890296,Busca Binaria 1,20,0.3741838879124694,0.34742878968705204,0.02765506399998685
rice_cammeo_and_osmancik,manhattan,16.16173067845287,Busca Binaria 1,20,0.4468792954743552,0.5745680666084425,0.026654582999981358
rice_cammeo_and_osmancik,manhattan,16.351963076696933,Busca Binaria 1,20,0.293128048780534,0.1143245467024226,0.025636572000053093
rice_cammeo_and_osmancik,manhattan,15.224652416287062,Busca Binaria 1,20,0.3270459980299644,0.20159963676282586,0.02434131800009709
rice_cammeo_and_osmancik,manhattan,16.475325238549328,Busca Binaria 1,20,0.3978617433278329,0.45407959883370763,0.025569521999955214
rice_cammeo_and_osmancik,manhattan,14.888872450221724,Busca Binaria 1,20,0.3258143114682276,0.24080354539749993,0.024843283999985033
rice_cammeo_and_osmancik,manhattan,16.251618469798792,Busca Binaria 1,20,0.4373167150210761,0.5599650761778016,0.026762623999957214
rice_cammeo_and_osmancik,manhattan,15.95085156481667,Busca Binaria 1,20,0.41465452175287404,0.5261569865066656,0.024832858999957352
rice_cammeo_and_osmancik,manhattan,13.75853151143111,Busca Binaria 1,20,0.4363899396740904,0.5109177587367261,0.02509661200008395
rice_cammeo_and_osmancik,manhattan,17.05065420593605,Busca Binaria 1,20,0.3427615046000748,0.16405253017063176,0.026364442999920357
rice_cammeo_and_osmancik,manhattan,17.946815859499658,Busca Binaria 1,20,0.3293882208043647,0.09951588617437722,0.027136463000033473
rice_cammeo_and_osmancik,manhattan,13.89067048994069,Busca Binaria 1,20,0.4244145668552343,0.5760335253846314,0.02464772499990886
rice_cammeo_and_osmancik,manhattan,14.371369986857202,Busca Binaria 1,20,0.37847144676316774,0.28076079492399647,0.02418736100003116
rice_cammeo_and_osmancik,manhattan,16.2339078272419,Busca Binaria 1,20,0.39039910468007455,0.37160107304383677,0.02705080700002327
rice_cammeo_and_osmancik,manhattan,16.97863406638953,Busca Binaria 1,20,0.3899556323359553,0.3062682128363116,0.025700583000002553
rice_cammeo_and_osmancik,manhattan,17.496686062102896,Busca Binaria 1,20,0.259929263974406,0.048580546363908704,0.0288985939999975
rice_cammeo_and_osmancik,manhattan,16.130831259523816,Busca Binaria 1,20,0.3241419293589231,0.10588314223752211,0.02543401200000517
rice_cammeo_and_osmancik,manhattan,14.8868941337659,Busca Binaria 1,20,0.44231647533966423,0.5348378595336,0.025748663000058514
rice_cammeo_and_osmancik,manhattan,15.715164990861426,Busca Binaria 1,20,0.4350518323079361,0.6099407690218938,0.026167741999984173
rice_cammeo_and_osmancik,manhattan,17.693764063321083,Busca Binaria 1,20,0.32361551040401515,0.0907133503618285,0.0325957100000096
rice_cammeo_and_osmancik,manhattan,16.138697422574353,Busca Binaria 1,20,0.395964222657678,0.3372153039272257,0.025676099000065733
rice_cammeo_and_osmancik,manhattan,16.345117473722816,Busca Binaria 1,20,0.39125133768925346,0.40321008249500184,0.026915744999996605
rice_cammeo_and_osmancik,manhattan,15.259225851491209,Busca Binaria 1,20,0.45595134682901045,0.6918580948904534,0.024720873999967807
rice_cammeo_and_osmancik,manhattan,16.769215138708823,Busca Binaria 1,20,0.37870300090385106,0.2547502071673798,0.02530864200002725
rice_cammeo_and_osmancik,manhattan,17.159006284202988,Busca Binaria 1,20,0.28708106290688007,0.07872782553321567,0.02908800499994868
rice_cammeo_and_osmancik,manhattan,12.733732185466234,Busca Binaria 2,20,0.45007485801386105,0.6237995664468027,0.40587757399998736
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,2,0.3322301100779731,0.21502934205523191,0.004215740000063306
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,2,0.31282071725213473,0.11840819038661571,0.003892912999958753
rice_cammeo_and_osmancik,euclidean,8.735238837968007,Busca Binaria 1,2,0.23323315425637223,-0.013392259438919432,0.0044222619999345625
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,2,0.3733009821823762,0.38416508057740273,0.0047419840000202385
rice_cammeo_and_osmancik,euclidean,8.735238837968007,Busca Binaria 1,2,0.23620052900707325,0.02753839523670998,0.0038220010000031834
rice_cammeo_and_osmancik,euclidean,8.735238837968007,Busca Binaria 1,2,0.20609805253080676,0.05912714171166686,0.003608364999990954
rice_cammeo_and_osmancik,euclidean,8.735238837968007,Busca Binaria 1,2,0.22761990192554346,-0.007933439792402526,0.003728581000018494
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,2,0.3928912274477433,0.4952449321527035,0.003913546999910977
rice_cammeo_and_osmancik,euclidean,8.735238837968007,Busca Binaria 1,2,0.2415646603493901,-0.015703123808088467,0.005538612999998804
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,2,0.38710444701204133,0.5272135522455901,0.0044496620000700204
rice_cammeo_and_osmancik,euclidean,8.735238837968007,Busca Binaria 1,2,0.2487127404187091,0.08904041797834397,0.003626781999969353
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,2,0.29073456387500046,0.1809300194845542,0.00408777799998461
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,2,0.391146124165929,0.5094693581568751,0.0038826219999918976
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,2,0.394836844993676,0.5155293921162786,0.00421976299992366
rice_cammeo_and_osmancik,euclidean,8.735238837968007,Busca Binaria 1,2,0.3226881627900786,0.16587733001703242,0.004102523000028668
rice_cammeo_and_osmancik,euclidean,8.735238837968007,Busca Binaria 1,2,0.20350136154823764,0.07870962132857252,0.003592161000028682
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,2,0.3561585601326647,0.3311641785381392,0.004136148000043249
rice_cammeo_and_osmancik,euclidean,8.735238837968007,Busca Binaria 1,2,0.4092028279885362,0.6797064116213686,0.0035892270000204007
rice_cammeo_and_osmancik,euclidean,8.735238837968007,Busca Binaria 1,2,0.2745098890073508,0.24336372368301956,0.004018812999902366
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,2,0.28390952903161937,-0.011295370577086027,0.00407399899995653
rice_cammeo_and_osmancik,euclidean,8.735238837968007,Busca Binaria 1,2,0.3571409271164173,0.619851048570295,0.0037012509999385657
rice_cammeo_and_osmancik,euclidean,8.735238837968007,Busca Binaria 1,2,0.3500651502831424,0.4153374042614022,0.003635827999914909
rice_cammeo_and_osmancik,euclidean,10.482286605561608,Busca Binaria 1,2,0.3996068879803269,0.6418088458997081,0.0035813580000194634
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,2,0.4035525376214577,0.6176598577897462,0.003872230999832027
rice_cammeo_and_osmancik,euclidean,8.735238837968007,Busca Binaria 1,2,0.21348091058142948,0.047133973856752755,0.003572560000066005
rice_cammeo_and_osmancik,euclidean,8.735238837968007,Busca Binaria 1,2,0.40184994708427973,0.5954334796955181,0.0037343950000376935
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,2,0.2275601327929344,-0.01234230034006617,0.004396482999936779
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,2,0.35428352298263377,0.4371593246833075,0.0038794350000443956
rice_cammeo_and_osmancik,euclidean,8.735238837968007,Busca Binaria 1,2,0.39443557825789827,0.6278450085166807,0.0038822730000447336
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,2,0.39572863112622503,0.5262223994242377,0.003966709999986051
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 2,2,0.40354660092507416,0.584766899286019,0.08331082399990919
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,3,0.25944220579010435,0.08678889610660848,0.004910641999913423
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,3,0.3929839956240699,0.5139651991736737,0.0054604259998995985
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,3,0.3741621782677996,0.5665082941085766,0.004785142999935488
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,3,0.30463966257907443,0.06525927928564286,0.00631086199996389
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,3,0.13855371009643316,-0.01131918350873197,0.007227214000067761
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,3,0.290181469278983,0.24576619163144858,0.006343427000047086
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,3,0.4100181199413657,0.661659483833363,0.006481774000121732
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,3,0.285512055708894,-0.01036621179344719,0.010381694999978208
rice_cammeo_and_osmancik,euclidean,6.114667186577605,Busca Binaria 1,3,0.39358678521843443,0.511702126104697,0.006569474999878366
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,3,0.30360779173639885,0.07614130546821478,0.006727027999886559
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,3,0.3874999867635762,0.5048214497058823,0.006158718999813573
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,3,0.30198601088829174,0.06789712836747906,0.007676258999936181
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,3,0.4027389897800839,0.6038063133573276,0.005792174999896815
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,3,0.35660199359184164,0.3242397928188879,0.006006036999906428
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,3,0.36671623637684925,0.4676956687252234,0.005992974000037066
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,3,0.30777393548465704,0.07984121100798891,0.006228111000154968
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,3,0.3061281613272703,0.24675937544899898,0.0057337729999744624
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,3,0.2238691245668388,-0.011892814445932548,0.006798914000000877
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,3,0.40551823699943224,0.6600162683470375,0.006032730000015363
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,3,0.3418180393153833,0.27610189190111606,0.0061113910001040495
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,3,0.3144162773941716,0.27137463027236497,0.0060732320000624895
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,3,0.30616535600929107,0.07885025424292191,0.00657968899986372
rice_cammeo_and_osmancik,euclidean,8.735238837968007,Busca Binaria 1,3,0.23198849622101067,-0.01311262545266692,0.006290411999998469
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,3,0.26207148356044224,0.10118849941524992,0.006505446000119264
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,3,0.27893741731432126,-0.011128519647009833,0.010334174000036
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,3,0.2315799755443642,0.012392789153602302,0.0067435670000577375
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,3,0.3066214588532593,0.06532983727215382,0.006757465999953638
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,3,0.32618164441028347,0.17941282014709645,0.00665483700004188
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,3,0.3517281183909444,0.2824143938143324,0.0072583410001243465
rice_cammeo_and_osmancik,euclidean,6.114667186577605,Busca Binaria 1,3,0.4057757341684481,0.6037006454924779,0.005987615999856644
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 2,3,0.3084056806308951,0.06686015203711466,0.1385098849998485
rice_cammeo_and_osmancik,euclidean,6.551429128476006,Busca Binaria 1,4,0.3829579166897734,0.45476833404263245,0.0076571669999339065
rice_cammeo_and_osmancik,euclidean,7.424953012272805,Busca Binaria 1,4,0.3862868741247772,0.46558087759322325,0.007494601999951556
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,4,0.3968615422650466,0.6115289213349411,0.00827309300007073
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,4,0.2613594187398438,-0.013685352018547103,0.011198890000059691
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,4,0.4001902915169251,0.571198374178938,0.0078111469999839755
rice_cammeo_and_osmancik,euclidean,7.424953012272805,Busca Binaria 1,4,0.3860278451179822,0.45618476815464626,0.009556401000054393
rice_cammeo_and_osmancik,euclidean,7.424953012272805,Busca Binaria 1,4,0.3443918894611684,0.2815193945432891,0.00775005700006659
rice_cammeo_and_osmancik,euclidean,7.424953012272805,Busca Binaria 1,4,0.3691277165569405,0.47926293979140033,0.007839045000082479
rice_cammeo_and_osmancik,euclidean,7.424953012272805,Busca Binaria 1,4,0.22668600604681932,-0.008530478902751937,0.008250496000073326
rice_cammeo_and_osmancik,euclidean,6.9881910703744055,Busca Binaria 1,4,0.38590236466711886,0.45338564038954726,0.007988289999957487
rice_cammeo_and_osmancik,euclidean,7.424953012272805,Busca Binaria 1,4,0.37640960861078665,0.5469212667741262,0.014942186000098445
rice_cammeo_and_osmancik,euclidean,6.114667186577605,Busca Binaria 1,4,0.39529926280785843,0.5185643065157259,0.007967207000092458
rice_cammeo_and_osmancik,euclidean,7.424953012272805,Busca Binaria 1,4,0.22393715248789342,-0.005822352271101349,0.009712033000141673
rice_cammeo_and_osmancik,euclidean,8.298476896069607,Busca Binaria 1,4,0.22086405278128082,0.05619106513373992,0.008151243999918734
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,4,0.30639439075930597,0.07915747029800413,0.007869799999980387
rice_cammeo_and_osmancik,euclidean,7.424953012272805,Busca Binaria 1,4,0.36097221732856366,0.33524834313385304,0.009055823999915447
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,4,0.3339317073595932,0.35292996723276204,0.007400873000051433
rice_cammeo_and_osmancik,euclidean,8.298476896069607,Busca Binaria 1,4,0.3171044408825729,0.14025311428455378,0.007783871000128784
rice_cammeo_and_osmancik,euclidean,6.551429128476006,Busca Binaria 1,4,0.3368989641480268,0.23116037302380416,0.008374793000029968
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,4,0.25635540068190443,-0.014820901020604007,0.007859063000069
rice_cammeo_and_osmancik,euclidean,7.861714954171206,Busca Binaria 1,4,0.19746117955151357,0.05133215547956618,0.00869000100010453
rice_cammeo_and_osmancik,euclidean,6.551429128476006,Busca Binaria 1,4,0.3652003126500345,0.34031615930868503,0.008159288000115339
rice_cammeo_and_osmancik,euclidean,8.298476896069607,Busca Binaria 1,4,0.36381100020605833,0.340928718996493,0.007965780999938943
